# numero;nombre;partido_numero;provincia_numero
840,VILLA ADELINA,132,1
841,VILLA MARTELLI,132,1
842,MAR AZUL,133,1
843,MAR DE LAS PAMPAS,133,1
844,VILLA GESELL,133,1
845,ARGERICH,134,1
846,HILARIO ASCASUBI,134,1
847,JUAN COUSTE,134,1
848,MAYOR BURATOVICH,134,1
849,MEDANOS,134,1
850,PEDRO LURO,134,1
851,TENIENTE ORIGONE,134,1
852,BARRIO SAAVEDRA,135,1
853,ESCALADA,135,1
854,LIMA,135,1
855,ZARATE,135,1
856,CHUCHUCARUANA,136,2
857,COLPES,136,2
858,EL BOLSON,136,2
859,EL RODEO,136,2
860,HUAYCAMA,136,2
861,LA PUERTA,136,2
862,LAS CHACRITAS,136,2
863,LAS JUNTAS,136,2
864,LOS CASTILLOS,136,2
865,LOS TALAS,136,2
866,LOS VARELA,136,2
867,SINGUIL,136,2
868,ANCASTI,137,2
869,ANQUINCILA,137,2
870,LA CANDELARIA,137,2
871,LA MAJADA,137,2
872,ACONQUIJA,138,2
873,ALTO DE LAS JUNTAS,138,2
874,AMANAO,138,2
875,ANDALGALA,138,2
876,BUENA VISTA,138,2
877,CHAQUIAGO,138,2
878,CHOYA,138,2
879,EL ALAMITO,138,2
880,EL LINDERO,138,2
881,EL POTRERO,138,2
882,LA MESADA,138,2
883,ANTOFAGASTA DE LA SIERRA,139,2
884,EL PE\u00d1ON,139,2
885,LOS NACIMIENTOS,139,2
886,BARRANCA LARGA,140,2
887,BELEN,140,2
888,CONDOR HUASI,140,2
889,CORRAL QUEMADO,140,2
890,EL DURAZNO,140,2
891,FARALLON NEGRO,140,2
892,HUALFIN,140,2
893,JACIPUNCO,140,2
894,LA PUNTILLA,140,2
895,LAS JUNTAS,140,2
896,LONDRES,140,2
897,LOS NACIMIENTOS,140,2
898,PUERTA DE CORRAL QUEMADO,140,2
899,PUERTA DE SAN JOSE,140,2
900,VILLA VIL,140,2
901,CAPAYAN,141,2
902,CHUMBICHA,141,2
903,COLONIA DEL VALLE,141,2
904,COLONIA NUEVA CONETA,141,2
905,CONCEPCION,141,2
906,CONETA,141,2
907,EL BA\u00d1ADO,141,2
908,HUILLAPIMA,141,2
909,LOS ANGELES,141,2
910,LOS ANGELES NORTE,141,2
911,LOS ANGELES SUR,141,2
912,MIRAFLORES,141,2
913,SAN MARTIN,141,2
914,SAN PABLO,141,2
915,SAN PEDRO,141,2
916,SAN FERNANDO DEL VALLE DE CATAMARCA,142,2
917,EL ALTO,143,2
918,GUAYAMBA,143,2
919,INFANZON,143,2
920,LOS CORRALES,143,2
921,TAPSO,143,2
922,VILISMAN,143,2
923,EL HUECO,144,2
924,LA CARRERA,144,2
925,LA FALDA DE SAN ANTONIO,144,2
926,LA TERCENA,144,2
927,POMANCILLO ESTE,144,2
928,POMANCILLO OESTE,144,2
929,SAN ANTONIO,144,2
930,SAN JOSE,144,2
931,VILLA LAS PIRQUITAS,144,2
932,CASA DE PIEDRA,145,2
933,EL AYBAL,145,2
934,EL BA\u00d1ADO,145,2
935,EL DIVISADERO,145,2
936,EL QUIMILO,145,2
937,ESQUIU,145,2
938,ICA\u00d1O,145,2
939,LA DORADA,145,2
940,LA GUARDIA,145,2
941,LAS ESQUINAS,145,2
942,QUIROS,145,2
943,RAMBLONES,145,2
944,RECREO,145,2
945,SAN ANTONIO,145,2
946,AMADORES,146,2
947,LA HIGUERA,146,2
948,LA MERCED,146,2
949,LA VI\u00d1A,146,2
950,LAS LAJAS,146,2
951,MONTE POTRERO,146,2
952,PALO LABRADO,146,2
953,SAN ANTONIO,146,2
954,VILLA DE BALCOZNA,146,2
955,COLANA,147,2
956,COLPES,147,2
957,EL PAJONAL,147,2
958,MUTQUIN,147,2
959,POMAN,147,2
960,RINCON,147,2
961,SAN MIGUEL,147,2
962,SAUJIL,147,2
963,SIJAN,147,2
964,ANDALHUALA,148,2
965,CASA DE PIEDRA,148,2
966,CHA\u00d1AR PUNCO,148,2
967,EL CAJON,148,2
968,EL CERRITO,148,2
969,EL DESMONTE,148,2
970,EL PUESTO,148,2
971,FAMATANCA,148,2
972,FUERTE QUEMADO,148,2
973,LA HOYADA,148,2
974,LA PUNTILLA,148,2
975,LAMPACITO,148,2
976,LAS MOJARRAS,148,2
977,MEDANITOS,148,2
978,PALO SECO,148,2
979,PUNTA DE BALASTO,148,2
980,SAN JOSE,148,2
981,SAN JOSE BANDA,148,2
982,SAN JOSE NORTE,148,2
983,SAN JOSE VILLA,148,2
984,SANTA MARIA,148,2
985,YAPES,148,2
986,ALIJILAN,149,2
987,BA\u00d1ADO DE OVANTA,149,2
988,LAS CA\u00d1AS,149,2
989,LAVALLE,149,2
990,LOS ALTOS,149,2
991,MANANTIALES,149,2
992,SAN PEDRO,149,2
993,ANILLACO,150,2
994,COPACABANA,150,2
995,EL PUESTO,150,2
996,EL SALADO,150,2
997,FIAMBALA,150,2
998,LA PUNTILLA,150,2
999,LA RAMADITA,150,2
1000,MEDANITOS,150,2
1001,PALO BLANCO,150,2
1002,PAMPA BLANCA,150,2
1003,SAUJIL,150,2
1004,TINOGASTA,150,2
1005,EL BA\u00d1ADO,151,2
1006,EL PORTEZUELO,151,2
1007,HUAYCAMA,151,2
1008,LAS TEJAS,151,2
1009,POLCOS,151,2
1010,POZO DEL MISTOL,151,2
1011,SAN ISIDRO,151,2
1012,SANTA CRUZ,151,2
1013,SANTA ROSA,151,2
1014,SUMALAO,151,2
1015,VILLA DOLORES,151,2
1016,BARRIO DE LOS PESCADORES,152,3
1017,COLONIA BENITEZ,152,3
1018,MARGARITA BELEN,152,3
1019,GANCEDO,153,3
1020,GENERAL CAPDEVILA,153,3
1021,GENERAL PINEDO,153,3
1022,MESON DE FIERRO,153,3
1023,PAMPA LANDRIEL,153,3
1024,HERMOSO CAMPO,154,3
1025,ITIN,154,3
1026,COLONIA ABORIGEN,155,3
1027,MACHAGAI,155,3
1028,NAPALPI,155,3
1029,LAS BRE\u00d1AS,156,3
1030,CONCEPCION DEL BERMEJO,157,3
1031,LOS FRENTONES,157,3
1032,PAMPA DEL INFIERNO,157,3
1033,RIO MUERTO,157,3
1034,TACO POZO,157,3
1035,GENERAL VEDIA,158,3
1036,ISLA DEL CERRITO,158,3
1037,LA LEONESA,158,3
1038,LAS PALMAS,158,3
1039,PUERTO BERMEJO NUEVO,158,3
1040,PUERTO BERMEJO VIEJO,158,3
1041,PUERTO EVA PERON,158,3
1042,CHARATA,159,3
1043,PRESIDENCIA ROQUE SAENZ PE\u00d1A,160,3
1044,CHOROTIS,161,3
1045,SANTA SYLVINA,161,3
1046,VENADOS GRANDES,161,3
1047,CORZUELA,162,3
1048,LA ESCONDIDA,163,3
1049,LA VERDE,163,3
1050,LAPACHITO,163,3
1051,MAKALLE,163,3
1052,EL ESPINILLO,164,3
1053,EL SAUZAL,164,3
1054,EL SAUZALITO,164,3
1055,FORTIN LAVALLE,164,3
1056,FUERTE ESPERANZA,164,3
1057,JUAN JOSE CASTELLI,164,3
1058,MIRAFLORES,164,3
1059,NUEVA POMPEYA,164,3
1060,VILLA RIO BERMEJITO,164,3
1061,WICHI,164,3
1062,ZAPARINQUI,164,3
1063,AVIA TERAI,165,3
1064,CAMPO LARGO,165,3
1065,FORTIN LAS CHU\u00d1AS,165,3
1066,NAPENAY,165,3
1067,COLONIA POPULAR,166,3
1068,ESTACION GENERAL OBLIGADO,166,3
1069,LAGUNA BLANCA,166,3
1070,PUERTO TIROL,166,3
1071,CIERVO PETISO,167,3
1072,GENERAL JOSE DE SAN MARTIN,167,3
1073,LA EDUVIGIS,167,3
1074,LAGUNA LIMPIA,167,3
1075,PAMPA ALMIRON,167,3
1076,PAMPA DEL INDIO,167,3
1077,PRESIDENCIA ROCA,167,3
1078,SELVAS DEL RIO DE ORO,167,3
1079,TRES ISLETAS,168,3
1080,CORONEL DU GRATY,169,3
1081,ENRIQUE URIEN,169,3
1082,VILLA ANGELA,169,3
1083,LA CLOTILDE,170,3
1084,LA TIGRA,170,3
1085,SAN BERNARDO,170,3
1086,PRESIDENCIA DE LA PLAZA,171,3
1087,QUITILIPI,172,3
1088,VILLA EL PALMAR,172,3
1089,BARRANQUERAS,173,3
1090,BASAIL,173,3
1091,COLONIA BARANDA,173,3
1092,FONTANA,173,3
1093,PUERTO VILELAS,173,3
1094,RESISTENCIA,173,3
1095,SAMUHU,174,3
1096,VILLA BERTHET,174,3
1097,CAPITAN SOLARI,175,3
1098,COLONIA ELISA,175,3
1099,COLONIAS UNIDAS,175,3
1100,INGENIERO BARBET,175,3
1101,LAS GARCITAS,175,3
1102,CHARADAI,176,3
1103,COTE LAI,176,3
1104,HAUMONIA,176,3
1105,HORQUILLA,176,3
1106,LA SABANA,176,3
1107,ARROYO VERDE,177,4
1108,PUERTO MADRYN,177,4
1109,PUERTO PIRAMIDES,177,4
1110,QUINTAS EL MIRADOR,177,4
1111,RESERVA AREA PROTEGIDA EL DORADILLO,177,4
1112,BUENOS AIRES CHICO,178,4
1113,CHOLILA,178,4
1114,CUSHAMEN CENTRO,178,4
1115,EL HOYO,178,4
1116,EL MAITEN,178,4
1117,EPUYEN,178,4
1118,GUALJAINA,178,4
1119,LAGO EPUYEN,178,4
1120,LAGO PUELO,178,4
1121,ACCESO NORTE,179,4
1122,ASTRA,179,4
1123,BARRIO 25 DE MAYO,179,4
1124,BARRIO CALETA CORDOVA,179,4
1125,BARRIO CASTELLI,179,4
1126,BARRIO CIUDADELA,179,4
1127,BARRIO GASODUCTO,179,4
1128,BARRIO G\u00dcEMES,179,4
1129,BARRIO LAPRIDA,179,4
1130,BARRIO MANANTIAL ROSALES,179,4
1131,BARRIO MILITAR Y AEROPUERTO,179,4
1132,BARRIO PROSPERO PALAZZO,179,4
1133,BARRIO RESTINGA ALI,179,4
1134,BARRIO RODRIGUEZ PE\u00d1A,179,4
1135,BARRIO SAAVEDRA,179,4
1136,BARRIO SARMIENTO,179,4
1137,BARRIO VILLA S.U.P.E.,179,4
1138,CALETA OLIVARES,179,4
1139,COMODORO RIVADAVIA,179,4
1140,DIADEMA ARGENTINA,179,4
1141,KILOMETRO 11 - CUARTELES,179,4
1142,KILOMETRO 3 - GENERAL MOSCONI,179,4
1143,KILOMETRO 5 - PRESIDENTE ORTIZ,179,4
1144,KILOMETRO 8 - DON BOSCO,179,4
1145,RADA TILLY,179,4
1146,CAMARONES,180,4
1147,ALDEA ESCOLAR (LOS RAPIDOS),181,4
1148,CORCOVADO,181,4
1149,ESQUEL,181,4
1150,LAGO ROSARIO,181,4
1151,LOS CIPRESES,181,4
1152,TREVELIN,181,4
1153,28 DE JULIO,182,4
1154,DIQUE FLORENTINO AMEGHINO,182,4
1155,DOLAVON,182,4
1156,GAIMAN,182,4
1157,GASTRE,183,4
1158,LAGUNITA SALADA,183,4
1159,ALDEA EPULEF,184,4
1160,CARRENLEUFU,184,4
1161,COLAN CONHUE,184,4
1162,PASO DEL SAPO,184,4
1163,TECKA,184,4
1164,LAS PLUMAS,185,4
1165,LOS ALTARES,186,4
1166,PASO DE INDIOS,186,4
1167,PLAYA MAGAGNA,187,4
1168,PLAYA UNION,187,4
1169,RAWSON,187,4
1170,TRELEW,187,4
1171,ALDEA APELEG,188,4
1172,ALDEA BELEIRO,188,4
1173,ALTO RIO SENGUER,188,4
1174,DOCTOR RICARDO ROJAS,188,4
1175,FACUNDO,188,4
1176,LAGO BLANCO,188,4
1177,RIO MAYO,188,4
1178,BUEN PASTO,189,4
1179,SARMIENTO,189,4
1180,DOCTOR OSCAR ATILIO VIGLIONE,190,4
1181,GOBERNADOR COSTA,190,4
1182,JOSE DE SAN MARTIN,190,4
1183,RIO PICO,190,4
1184,GAN GAN,191,4
1185,CONSTITUCION,192,5
1186,MONSERRAT,192,5
1187,PUERTO MADERO,192,5
1188,RETIRO,192,5
1189,SAN NICOLAS,192,5
1190,SAN TELMO,192,5
1191,FLORESTA,193,5
1192,MONTE CASTRO,193,5
1193,VELEZ SARSFIELD,193,5
1194,VERSALLES,193,5
1195,VILLA LURO,193,5
1196,VILLA REAL,193,5
1197,VILLA DEL PARQUE,194,5
1198,VILLA DEVOTO,194,5
1199,VILLA GENERAL MITRE,194,5
1200,VILLA SANTA RITA,194,5
1201,COGHLAN,195,5
1202,SAAVEDRA,195,5
1203,VILLA PUEYRREDON,195,5
1204,VILLA URQUIZA,195,5
1205,BELGRANO,196,5
1206,COLEGIALES,196,5
1207,NU\u00d1EZ,196,5
1208,PALERMO,197,5
1209,AGRONOMIA,198,5
1210,CHACARITA,198,5
1211,PARQUE CHAS,198,5
1212,PATERNAL,198,5
1213,VILLA CRESPO,198,5
1214,VILLA ORTUZAR,198,5
1215,CIUDAD DE BUENOS AIRES,199,5
1216,RECOLETA,199,5
1217,BALVANERA,200,5
1218,SAN CRISTOBAL,200,5
1219,BARRACAS,201,5
1220,BOCA,201,5
1221,NUEVA POMPEYA,201,5
1222,PARQUE PATRICIOS,201,5
1223,ALMAGRO,202,5
1224,BOEDO,202,5
1225,CABALLITO,203,5
1226,FLORES,204,5
1227,PARQUE CHACABUCO,204,5
1228,VILLA LUGANO,205,5
1229,VILLA RIACHUELO,205,5
1230,VILLA SOLDATI,205,5
1231,LINIERS,206,5
1232,MATADEROS,206,5
1233,PARQUE AVELLANEDA,206,5
1234,AMBOY,207,6
1235,CA\u00d1ADA DEL SAUCE,207,6
1236,EL CORCOVADO - EL TORREON,207,6
1237,EL DURAZNO,207,6
1238,EMBALSE,207,6
1239,LA CRUZ,207,6
1240,LA CUMBRECITA,207,6
1241,LAS BAJADAS,207,6
1242,LAS CALERAS,207,6
1243,LOS CONDORES,207,6
1244,LOS MOLINOS,207,6
1245,LOS REARTES,207,6
1246,LUTTI,207,6
1247,PARQUE CALMAYO,207,6
1248,RIO DE LOS SAUCES,207,6
1249,SAN AGUSTIN,207,6
1250,SAN IGNACIO (LOTEO SAN JAVIER),207,6
1251,SAN IGNACIO (LOTEO VELEZ CRESPO),207,6
1252,SANTA MONICA,207,6
1253,SANTA ROSA DE CALAMUCHITA,207,6
1254,SEGUNDA USINA,207,6
1255,SOLAR DE LOS MOLINOS,207,6
1256,VA.CIUDAD PQUE.LOS REARTES (1\u00b0 SECCION),207,6
1257,VA.CIUDAD PQUE.LOS REARTES (3\u00b0 SECCION),207,6
1258,VILLA AMANCAY,207,6
1259,VILLA CIUDAD PARQUE LOS REARTES,207,6
1260,VILLA DEL DIQUE,207,6
1261,VILLA GENERAL BELGRANO,207,6
1262,VILLA LA RIVERA,207,6
1263,VILLA QUILLINZO,207,6
1264,VILLA RUMIPAL,207,6
1265,VILLA SAN MIGUEL,207,6
1266,VILLA YACANTO,207,6
1267,CORDOBA,208,6
1268,JARDIN ARENALES,208,6
1269,LA FLORESTA,208,6
1270,1\u00b0 DE AGOSTO,209,6
1271,AGUA DE ORO,209,6
1272,ALLMIRANTE BROWN,209,6
1273,ASCOCHINGA,209,6
1274,CIUDAD DE LOS NI\u00d1OS,209,6
1275,COLONIA CAROYA,209,6
1276,COLONIA TIROLESA,209,6
1277,COLONIA VICENTE AG\u00dcERO,209,6
1278,DUMESNIL,209,6
1279,EL DIQUECITO,209,6
1280,EL MANZANO,209,6
1281,EL PUEBLITO,209,6
1282,GENERAL PAZ,209,6
1283,GUI\u00d1AZU NORTE,209,6
1284,JESUS MARIA,209,6
1285,JUAREZ CELMAN,209,6
1286,LA CALERA,209,6
1287,LA GRANJA,209,6
1288,LA PUERTA,209,6
1289,MALVINAS ARGENTINAS,209,6
1290,MENDIOLAZA,209,6
1291,MI GRANJA,209,6
1292,PARQUE NORTE,209,6
1293,PARQUE NORTE - CIUDAD DE LOS NI\u00d1OS - GUI\u00d1AZU NORTE,209,6
1294,RIO CEBALLOS,209,6
1295,SALDAN,209,6
1296,SALSIPUEDES,209,6
1297,TINOCO,209,6
1298,UNQUILLO,209,6
1299,VILLA ALLENDE,209,6
1300,VILLA CERRO AZUL,209,6
1301,VILLA CORAZON DE MARIA,209,6
1302,VILLA LOS LLANOS,209,6
1303,VILLA LOS LLANOS - JUAREZ CELMAN,209,6
1304,VILLA PASTORA,209,6
1305,ALTO DE LOS QUEBRACHOS,210,6
1306,BA\u00d1ADO DE SOTO,210,6
1307,CRUZ DE CA\u00d1A,210,6
1308,CRUZ DEL EJE,210,6
1309,EL BRETE,210,6
1310,GUANACO MUERTO,210,6
1311,LA BATEA,210,6
1312,LA HIGUERA,210,6
1313,LAS CA\u00d1ADAS,210,6
1314,LAS PLAYAS,210,6
1315,LOS CHA\u00d1ARITOS,210,6
1316,MEDIA NARANJA,210,6
1317,PASO VIEJO,210,6
1318,SAN MARCOS SIERRA,210,6
1319,SERREZUELA,210,6
1320,TUCLAME,210,6
1321,VILLA DE SOTO,210,6
1322,DEL CAMPILLO,211,6
1323,HIPOLITO BOUCHARD,211,6
1324,HUINCA RENANCO,211,6
1325,ITALO,211,6
1326,MATTALDI,211,6
1327,NICOLAS BRUZZONE,211,6
1328,ONAGOITY,211,6
1329,PINCEN,211,6
1330,RANQUELES,211,6
1331,SANTA MAGDALENA,211,6
1332,VILLA HUIDOBRO,211,6
1333,VILLA SARMIENTO,211,6
1334,VILLA VALERIA,211,6
1335,ARROYO ALGODON,212,6
1336,ARROYO CABRAL,212,6
1337,AUSONIA,212,6
1338,CHAZON,212,6
1339,ETRURIA,212,6
1340,LA LAGUNA,212,6
1341,LA PALESTINA,212,6
1342,LA PLAYOSA,212,6
1343,LUCA,212,6
1344,PASCO,212,6
1345,SANABRIA,212,6
1346,SILVIO PELLICO,212,6
1347,TICINO,212,6
1348,TIO PUJIO,212,6
1349,VILLA MARIA,212,6
1350,VILLA NUEVA,212,6
1351,VILLA OESTE,212,6
1352,AVELLANEDA,213,6
1353,CA\u00d1ADA DE RIO PINTO,213,6
1354,CHU\u00d1A,213,6
1355,COPACABANA,213,6
1356,DEAN FUNES,213,6
1357,LOS POZOS,213,6
1358,OLIVARES DE SAN NICOLAS,213,6
1359,QUILINO,213,6
1360,VILLA GUTIERREZ,213,6
1361,ALEJANDRO ROCA,214,6
1362,ASSUNTA,214,6
1363,BENGOLEA,214,6
1364,CARNERILLO,214,6
1365,CHARRAS,214,6
1366,EL RASTREADOR,214,6
1367,GENERAL CABRERA,214,6
1368,GENERAL DEHEZA,214,6
1369,HUANCHILLAS,214,6
1370,LA CARLOTA,214,6
1371,LOS CISNES,214,6
1372,OLAETA,214,6
1373,PACHECO DE MELO,214,6
1374,PASO DEL DURAZNO,214,6
1375,SANTA EUFEMIA,214,6
1376,UCACHA,214,6
1377,VILLA REDUCCION,214,6
1378,ALEJO LEDESMA,215,6
1379,ARIAS,215,6
1380,CAMILO ALDAO,215,6
1381,CAPITAN GENERAL BERNARDO OHIGGINS,215,6
1382,CAVANAGH,215,6
1383,COLONIA BARGE,215,6
1384,COLONIA ITALIANA,215,6
1385,COLONIA VEINTICINCO,215,6
1386,CORRAL DE BUSTOS,215,6
1387,CRUZ ALTA,215,6
1388,GENERAL BALDISSERA,215,6
1389,GENERAL ROCA,215,6
1390,GUATIMOZIN,215,6
1391,INRIVILLE,215,6
1392,ISLA VERDE,215,6
1393,LEONES,215,6
1394,LOS SURGENTES,215,6
1395,MARCOS JUAREZ,215,6
1396,MONTE BUEY,215,6
1397,SAIRA,215,6
1398,SALADILLO,215,6
1399,VILLA ELISA,215,6
1400,CIENAGA DEL CORO,216,6
1401,EL CHACHO,216,6
1402,ESTANCIA DE GUADALUPE,216,6
1403,GUASAPAMPA,216,6
1404,LA PLAYA,216,6
1405,SAN CARLOS MINAS,216,6
1406,TALAINI,216,6
1407,TOSNO,216,6
1408,CHANCANI,217,6
1409,LAS PALMAS,217,6
1410,LOS TALARES,217,6
1411,SALSACATE,217,6
1412,SAN GERONIMO,217,6
1413,TALA CA\u00d1ADA,217,6
1414,VILLA DE POCHO,217,6
1415,GENERAL LEVALLE,218,6
1416,LA CESIRA,218,6
1417,LABOULAYE,218,6
1418,LEGUIZAMON,218,6
1419,MELO,218,6
1420,RIO BAMBA,218,6
1421,ROSALES,218,6
1422,SAN JOAQUIN,218,6
1423,SERRANO,218,6
1424,VILLA ROSSI,218,6
1425,BIALET MASSE,219,6
1426,CABALANGO,219,6
1427,CAPILLA DEL MONTE,219,6
1428,CASA GRANDE,219,6
1429,CHARBONIER,219,6
1430,COSQUIN,219,6
1431,CUESTA BLANCA,219,6
1432,ESTANCIA VIEJA,219,6
1433,HUERTA GRANDE,219,6
1434,LA CUMBRE,219,6
1435,LA FALDA,219,6
1436,LAS JARILLAS,219,6
1437,LOS COCOS,219,6
1438,MALLIN,219,6
1439,MAYU SUMAJ,219,6
1440,SAN ANTONIO DE ARREDONDO,219,6
1441,SAN ESTEBAN,219,6
1442,SAN ROQUE,219,6
1443,SAN ROQUE DEL LAGO,219,6
1444,SANTA MARIA DE PUNILLA,219,6
1445,TALA HUASI,219,6
1446,TANTI,219,6
1447,VALLE HERMOSO,219,6
1448,VILLA CARLOS PAZ,219,6
1449,VILLA FLOR SERRANA,219,6
1450,VILLA GIARDINO,219,6
1451,VILLA LAGO AZUL,219,6
1452,VILLA PARQUE SIQUIMAN,219,6
1453,VILLA RIO ICHO CRUZ,219,6
1454,VILLA SANTA CRUZ DEL LAGO,219,6
1455,ACHIRAS,220,6
1456,ADELIA MARIA,220,6
1457,ALCIRA GIGENA,220,6
1458,ALPA CORRAL,220,6
1459,BERROTARAN,220,6
1460,BULNES,220,6
1461,CHAJAN,220,6
1462,CHUCUL,220,6
1463,CORONEL BAIGORRIA,220,6
1464,CORONEL MOLDES,220,6
1465,ELENA,220,6
1466,LA CAROLINA,220,6
1467,LA CAUTIVA,220,6
1468,LAS ACEQUIAS,220,6
1469,LAS ALBAHACAS,220,6
1470,LAS HIGUERAS,220,6
1471,LAS PE\u00d1AS,220,6
1472,LAS VERTIENTES,220,6
1473,MALENA,220,6
1474,MONTE DE LOS GAUCHOS,220,6
1475,RIO CUARTO,220,6
1476,SAMPACHO,220,6
1477,SAN BASILIO,220,6
1478,SANTA CATALINA HOLMBERG,220,6
1479,SUCO,220,6
1480,TOSQUITAS,220,6
1481,VICU\u00d1A MACKENNA,220,6
1482,VILLA EL CHACAY,220,6
1483,WASHINGTON,220,6
1484,ATAHONA,221,6
1485,CA\u00d1ADA DE MACHADO,221,6
1486,CAPILLA DE LOS REMEDIOS,221,6
1487,CHALACEA,221,6
1488,COLONIA LAS CUATRO ESQUINAS,221,6
1489,DIEGO DE ROJAS,221,6
1490,EL CRISPIN,221,6
1491,ESQUINA,221,6
1492,KILOMETRO 658,221,6
1493,LA PARA,221,6
1494,LA POSTA,221,6
1495,LA PUERTA,221,6
1496,LA QUINTA,221,6
1497,LAS GRAMILLAS,221,6
1498,LAS SALADAS,221,6
1499,MAQUINISTA GALLINI,221,6
1500,MONTECRISTO,221,6
1501,OBISPO TREJO,221,6
1502,PIQUILLIN,221,6
1503,PLAZA DE MERCEDES,221,6
1504,PUEBLO COMECHINGONES,221,6
1505,RIO PRIMERO,221,6
1506,SAGRADA FAMILIA,221,6
1507,SANTA ROSA DE RIO PRIMERO,221,6
1508,VILLA FONTANA,221,6
1509,CERRO COLORADO,222,6
1510,CHA\u00d1AR VIEJO,222,6
1511,EUFRASIO LOZA,222,6
1512,GUTEMBERG,222,6
1513,LA RINCONADA,222,6
1514,LOS HOYOS,222,6
1515,PUESTO DE CASTRO,222,6
1516,RAYO CORTADO,222,6
1517,SAN PEDRO DE G\u00dcTEMBERG,222,6
1518,SANTA ELENA,222,6
1519,SEBASTIAN ELCANO,222,6
1520,VILLA CANDELARIA,222,6
1521,VILLA DE MARIA,222,6
1522,CALCHIN,223,6
1523,CALCHIN OESTE,223,6
1524,CAPILLA DEL CARMEN,223,6
1525,CARRILOBO,223,6
1526,COLAZO,223,6
1527,COLONIA VIDELA,223,6
1528,COSTASACATE,223,6
1529,IMPIRA,223,6
1530,LAGUNA LARGA,223,6
1531,LAS JUNTURAS,223,6
1532,LOS CHA\u00d1ARITOS,223,6
1533,LUQUE,223,6
1534,MANFREDI,223,6
1535,MATORRALES,223,6
1536,ONCATIVO,223,6
1537,PILAR,223,6
1538,POZO DEL MOLLE,223,6
1539,RINCON,223,6
1540,RIO SEGUNDO,223,6
1541,SANTIAGO TEMPLE,223,6
1542,VILLA DEL ROSARIO,223,6
1543,AMBUL,224,6
1544,ARROYO LOS PATOS,224,6
1545,LAS CALLES,224,6
1546,LAS RABONAS,224,6
1547,MINA CLAVERO,224,6
1548,MUSSI,224,6
1549,NONO,224,6
1550,PANAHOLMA,224,6
1551,SAN LORENZO,224,6
1552,SAN MARTIN,224,6
1553,SAN PEDRO,224,6
1554,SAN VICENTE,224,6
1555,SAUCE ARRIBA,224,6
1556,VILLA CURA BROCHERO,224,6
1557,VILLA SARMIENTO,224,6
1558,ALTO RESBALOSO - EL BARRIAL,225,6
1559,EL PUEBLITO,225,6
1560,EL VALLE,225,6
1561,LA PAZ,225,6
1562,LA POBLACION,225,6
1563,LA TRAVESIA,225,6
1564,LAS CHACRAS,225,6
1565,LAS TAPIAS,225,6
1566,LOS CERRILLOS,225,6
1567,LOS HORNILLOS,225,6
1568,LUYABA,225,6
1569,SAN JAVIER Y YACANTO,225,6
1570,SAN JOSE,225,6
1571,VILLA DE LAS ROSAS,225,6
1572,VILLA DOLORES,225,6
1573,VILLA LA VI\u00d1A,225,6
1574,ALICIA,226,6
1575,ALTOS DE CHIPION,226,6
1576,ARROYITO,226,6
1577,BALNEARIA,226,6
1578,BRINKMANN,226,6
1579,COLONIA ANITA,226,6
1580,COLONIA ITURRASPE,226,6
1581,COLONIA LAS PICHANAS,226,6
1582,COLONIA MARINA,226,6
1583,COLONIA PROSPERIDAD,226,6
1584,COLONIA SAN BARTOLOME,226,6
1585,COLONIA SAN PEDRO,226,6
1586,COLONIA SANTA MARIA,226,6
1587,COLONIA VALTELINA,226,6
1588,COLONIA VIGNAUD,226,6
1589,DEVOTO,226,6
1590,EL ARA\u00d1ADO,226,6
1591,EL FORTIN,226,6
1592,EL FUERTECITO,226,6
1593,EL TIO,226,6
1594,ESTACION LUXARDO,226,6
1595,FREYRE,226,6
1596,LA FRANCIA,226,6
1597,LA PAQUITA,226,6
1598,LA TORDILLA,226,6
1599,LAS VARAS,226,6
1600,LAS VARILLAS,226,6
1601,MARULL,226,6
1602,MIRAMAR,226,6
1603,MORTEROS,226,6
1604,PLAZA LUXARDO,226,6
1605,PLAZA SAN FRANCISCO,226,6
1606,PORTE\u00d1A,226,6
1607,QUEBRACHO HERRADO,226,6
1608,SACANTA,226,6
1609,SAN FRANCISCO,226,6
1610,SATURNINO MARIA LASPIUR,226,6
1611,SEEBER,226,6
1612,TORO PUJIO,226,6
1613,TRANSITO,226,6
1614,VILLA CONCEPCION DEL TIO,226,6
1615,VILLA DEL TRANSITO,226,6
1616,VILLA SAN ESTEBAN,226,6
1617,ALTA GRACIA,227,6
1618,ANISACATE,227,6
1619,BARRIO GILBERT,227,6
1620,BARRIO GILBERT (1\u00ba DE MAYO) - TEJAS TRES,227,6
1621,BARRIO VILLA DEL PARQUE,227,6
1622,BOUWER,227,6
1623,CASEROS CENTRO,227,6
1624,DESPE\u00d1ADEROS,227,6
1625,DIQUE CHICO,227,6
1626,FALDA DEL CA\u00d1ETE,227,6
1627,FALDA DEL CARMEN,227,6
1628,JOSE DE LA QUINTANA,227,6
1629,LA BOCA DEL RIO,227,6
1630,LA DONOSA,227,6
1631,LA PAISANITA,227,6
1632,LA RANCHERITA Y LAS CASCADAS,227,6
1633,LA SERRANITA,227,6
1634,LAS QUINTAS,227,6
1635,LOS CEDROS,227,6
1636,LOZADA,227,6
1637,MALAGUE\u00d1O,227,6
1638,MI VALLE,227,6
